Vendor,device_type,model,mac_address,serial_number,band_type
Nokia,ONU,G-140W-C,AA:BB:75:00:04:75,SN-ONU-01141,dual_band
ZTE,Router,Archer C6,AA:BB:76:00:04:76,SN-Router-01142,single_band
TP-Link,Modem,MB8600,AA:BB:77:00:04:77,SN-Modem-01143,dual_band
Cisco,Access Point,EAP225,AA:BB:78:00:04:78,SN-AccessPoint-01144,single_band
Huawei,Switch,SG108,AA:BB:79:00:04:79,SN-Switch-01145,dual_band
Nokia,ONT,HG8145V5,AA:BB:7A:00:04:7A,SN-ONT-01146,single_band
ZTE,ONU,G-140W-C,AA:BB:7B:00:04:7B,SN-ONU-01147,dual_band
TP-Link,Router,Archer C6,AA:BB:7C:00:04:7C,SN-Router-01148,single_band
Cisco,Modem,MB8600,AA:BB:7D:00:04:7D,SN-Modem-01149,dual_band
Huawei,Access Point,EAP225,AA:BB:7E:00:04:7E,SN-AccessPoint-01150,single_band
Nokia,Switch,SG108,AA:BB:7F:00:04:7F,SN-Switch-01151,dual_band
ZTE,ONT,HG8145V5,AA:BB:80:00:04:80,SN-ONT-01152,single_band
TP-Link,ONU,G-140W-C,AA:BB:81:00:05:81,SN-ONU-01153,dual_band
Cisco,Router,Archer C6,AA:BB:82:00:05:82,SN-Router-01154,single_band
Huawei,Modem,MB8600,AA:BB:83:00:05:83,SN-Modem-01155,dual_band
Nokia,Access Point,EAP225,AA:BB:84:00:05:84,SN-AccessPoint-01156,single_band
ZTE,Switch,SG108,AA:BB:85:00:05:85,SN-Switch-01157,dual_band
TP-Link,ONT,HG8145V5,AA:BB:86:00:05:86,SN-ONT-01158,single_band
Cisco,ONU,G-140W-C,AA:BB:87:00:05:87,SN-ONU-01159,dual_band
Huawei,Router,Archer C6,AA:BB:88:00:05:88,SN-Router-01160,single_band
Nokia,Modem,MB8600,AA:BB:89:00:05:89,SN-Modem-01161,dual_band
ZTE,Access Point,EAP225,AA:BB:8A:00:05:8A,SN-AccessPoint-01162,single_band
TP-Link,Switch,SG108,AA:BB:8B:00:05:8B,SN-Switch-01163,dual_band
Cisco,ONT,HG8145V5,AA:BB:8C:00:05:8C,SN-ONT-01164,single_band
Huawei,ONU,G-140W-C,AA:BB:8D:00:05:8D,SN-ONU-01165,dual_band
Nokia,Router,Archer C6,AA:BB:8E:00:05:8E,SN-Router-01166,single_band
ZTE,Modem,MB8600,AA:BB:8F:00:05:8F,SN-Modem-01167,dual_band
TP-Link,Access Point,EAP225,AA:BB:90:00:05:90,SN-AccessPoint-01168,single_band
Cisco,Switch,SG108,AA:BB:91:00:05:91,SN-Switch-01169,dual_band
Huawei,ONT,HG8145V5,AA:BB:92:00:05:92,SN-ONT-01170,single_band
Nokia,ONU,G-140W-C,AA:BB:93:00:05:93,SN-ONU-01171,dual_band
ZTE,Router,Archer C6,AA:BB:94:00:05:94,SN-Router-01172,single_band
TP-Link,Modem,MB8600,AA:BB:95:00:05:95,SN-Modem-01173,dual_band
Cisco,Access Point,EAP225,AA:BB:96:00:05:96,SN-AccessPoint-01174,single_band
Huawei,Switch,SG108,AA:BB:97:00:05:97,SN-Switch-01175,dual_band
Nokia,ONT,HG8145V5,AA:BB:98:00:05:98,SN-ONT-01176,single_band
ZTE,ONU,G-140W-C,AA:BB:99:00:05:99,SN-ONU-01177,dual_band
TP-Link,Router,Archer C6,AA:BB:9A:00:05:9A,SN-Router-01178,single_band
Cisco,Modem,MB8600,AA:BB:9B:00:05:9B,SN-Modem-01179,dual_band
Huawei,Access Point,EAP225,AA:BB:9C:00:05:9C,SN-AccessPoint-01180,single_band
Nokia,Switch,SG108,AA:BB:9D:00:05:9D,SN-Switch-01181,dual_band
ZTE,ONT,HG8145V5,AA:BB:9E:00:05:9E,SN-ONT-01182,single_band
TP-Link,ONU,G-140W-C,AA:BB:9F:00:05:9F,SN-ONU-01183,dual_band
Cisco,Router,Archer C6,AA:BB:A0:00:05:A0,SN-Router-01184,single_band
Huawei,Modem,MB8600,AA:BB:A1:00:05:A1,SN-Modem-01185,dual_band
Nokia,Access Point,EAP225,AA:BB:A2:00:05:A2,SN-AccessPoint-01186,single_band
ZTE,Switch,SG108,AA:BB:A3:00:05:A3,SN-Switch-01187,dual_band
TP-Link,ONT,HG8145V5,AA:BB:A4:00:05:A4,SN-ONT-01188,single_band
Cisco,ONU,G-140W-C,AA:BB:A5:00:05:A5,SN-ONU-01189,dual_band
Huawei,Router,Archer C6,AA:BB:A6:00:05:A6,SN-Router-01190,single_band
Nokia,Modem,MB8600,AA:BB:A7:00:05:A7,SN-Modem-01191,dual_band
ZTE,Access Point,EAP225,AA:BB:A8:00:05:A8,SN-AccessPoint-01192,single_band
TP-Link,Switch,SG108,AA:BB:A9:00:05:A9,SN-Switch-01193,dual_band
Cisco,ONT,HG8145V5,AA:BB:AA:00:05:AA,SN-ONT-01194,single_band
Huawei,ONU,G-140W-C,AA:BB:AB:00:05:AB,SN-ONU-01195,dual_band
Nokia,Router,Archer C6,AA:BB:AC:00:05:AC,SN-Router-01196,single_band
ZTE,Modem,MB8600,AA:BB:AD:00:05:AD,SN-Modem-01197,dual_band
TP-Link,Access Point,EAP225,AA:BB:AE:00:05:AE,SN-AccessPoint-01198,single_band
Cisco,Switch,SG108,AA:BB:AF:00:05:AF,SN-Switch-01199,dual_band
Huawei,ONT,HG8145V5,AA:BB:B0:00:05:B0,SN-ONT-01200,single_band
Nokia,ONU,G-140W-C,AA:BB:B1:00:05:B1,SN-ONU-01201,dual_band
ZTE,Router,Archer C6,AA:BB:B2:00:05:B2,SN-Router-01202,single_band
TP-Link,Modem,MB8600,AA:BB:B3:00:05:B3,SN-Modem-01203,dual_band
Cisco,Access Point,EAP225,AA:BB:B4:00:05:B4,SN-AccessPoint-01204,single_band
Huawei,Switch,SG108,AA:BB:B5:00:05:B5,SN-Switch-01205,dual_band
Nokia,ONT,HG8145V5,AA:BB:B6:00:05:B6,SN-ONT-01206,single_band
ZTE,ONU,G-140W-C,AA:BB:B7:00:05:B7,SN-ONU-01207,dual_band
TP-Link,Router,Archer C6,AA:BB:B8:00:05:B8,SN-Router-01208,single_band
Cisco,Modem,MB8600,AA:BB:B9:00:05:B9,SN-Modem-01209,dual_band
Huawei,Access Point,EAP225,AA:BB:BA:00:05:BA,SN-AccessPoint-01210,single_band
Nokia,Switch,SG108,AA:BB:BB:00:05:BB,SN-Switch-01211,dual_band
ZTE,ONT,HG8145V5,AA:BB:BC:00:05:BC,SN-ONT-01212,single_band
TP-Link,ONU,G-140W-C,AA:BB:BD:00:05:BD,SN-ONU-01213,dual_band
Cisco,Router,Archer C6,AA:BB:BE:00:05:BE,SN-Router-01214,single_band
Huawei,Modem,MB8600,AA:BB:BF:00:05:BF,SN-Modem-01215,dual_band
Nokia,Access Point,EAP225,AA:BB:C0:00:05:C0,SN-AccessPoint-01216,single_band
ZTE,Switch,SG108,AA:BB:C1:00:05:C1,SN-Switch-01217,dual_band
TP-Link,ONT,HG8145V5,AA:BB:C2:00:05:C2,SN-ONT-01218,single_band
Cisco,ONU,G-140W-C,AA:BB:C3:00:05:C3,SN-ONU-01219,dual_band
Huawei,Router,Archer C6,AA:BB:C4:00:05:C4,SN-Router-01220,single_band
Nokia,Modem,MB8600,AA:BB:C5:00:05:C5,SN-Modem-01221,dual_band
ZTE,Access Point,EAP225,AA:BB:C6:00:05:C6,SN-AccessPoint-01222,single_band
TP-Link,Switch,SG108,AA:BB:C7:00:05:C7,SN-Switch-01223,dual_band
Cisco,ONT,HG8145V5,AA:BB:C8:00:05:C8,SN-ONT-01224,single_band
Huawei,ONU,G-140W-C,AA:BB:C9:00:05:C9,SN-ONU-01225,dual_band
Nokia,Router,Archer C6,AA:BB:CA:00:05:CA,SN-Router-01226,single_band
ZTE,Modem,MB8600,AA:BB:CB:00:05:CB,SN-Modem-01227,dual_band
TP-Link,Access Point,EAP225,AA:BB:CC:00:05:CC,SN-AccessPoint-01228,single_band
Cisco,Switch,SG108,AA:BB:CD:00:05:CD,SN-Switch-01229,dual_band
Huawei,ONT,HG8145V5,AA:BB:CE:00:05:CE,SN-ONT-01230,single_band
Nokia,ONU,G-140W-C,AA:BB:CF:00:05:CF,SN-ONU-01231,dual_band
ZTE,Router,Archer C6,AA:BB:D0:00:05:D0,SN-Router-01232,single_band
TP-Link,Modem,MB8600,AA:BB:D1:00:05:D1,SN-Modem-01233,dual_band
Cisco,Access Point,EAP225,AA:BB:D2:00:05:D2,SN-AccessPoint-01234,single_band
Huawei,Switch,SG108,AA:BB:D3:00:05:D3,SN-Switch-01235,dual_band
Nokia,ONT,HG8145V5,AA:BB:D4:00:05:D4,SN-ONT-01236,single_band
ZTE,ONU,G-140W-C,AA:BB:D5:00:05:D5,SN-ONU-01237,dual_band
TP-Link,Router,Archer C6,AA:BB:D6:00:05:D6,SN-Router-01238,single_band
Cisco,Modem,MB8600,AA:BB:D7:00:05:D7,SN-Modem-01239,dual_band
Huawei,Access Point,EAP225,AA:BB:D8:00:05:D8,SN-AccessPoint-01240,single_band
Nokia,Switch,SG108,AA:BB:D9:00:05:D9,SN-Switch-01241,dual_band
ZTE,ONT,HG8145V5,AA:BB:DA:00:05:DA,SN-ONT-01242,single_band
TP-Link,ONU,G-140W-C,AA:BB:DB:00:05:DB,SN-ONU-01243,dual_band
Cisco,Router,Archer C6,AA:BB:DC:00:05:DC,SN-Router-01244,single_band
Huawei,Modem,MB8600,AA:BB:DD:00:05:DD,SN-Modem-01245,dual_band
Nokia,Access Point,EAP225,AA:BB:DE:00:05:DE,SN-AccessPoint-01246,single_band
ZTE,Switch,SG108,AA:BB:DF:00:05:DF,SN-Switch-01247,dual_band
TP-Link,ONT,HG8145V5,AA:BB:E0:00:05:E0,SN-ONT-01248,single_band
Cisco,ONU,G-140W-C,AA:BB:E1:00:05:E1,SN-ONU-01249,dual_band
Huawei,Router,Archer C6,AA:BB:E2:00:05:E2,SN-Router-01250,single_band
Nokia,Modem,MB8600,AA:BB:E3:00:05:E3,SN-Modem-01251,dual_band
ZTE,Access Point,EAP225,AA:BB:E4:00:05:E4,SN-AccessPoint-01252,single_band
TP-Link,Switch,SG108,AA:BB:E5:00:05:E5,SN-Switch-01253,dual_band
Cisco,ONT,HG8145V5,AA:BB:E6:00:05:E6,SN-ONT-01254,single_band
Huawei,ONU,G-140W-C,AA:BB:E7:00:05:E7,SN-ONU-01255,dual_band
Nokia,Router,Archer C6,AA:BB:E8:00:05:E8,SN-Router-01256,single_band
ZTE,Modem,MB8600,AA:BB:E9:00:05:E9,SN-Modem-01257,dual_band
TP-Link,Access Point,EAP225,AA:BB:EA:00:05:EA,SN-AccessPoint-01258,single_band
Cisco,Switch,SG108,AA:BB:EB:00:05:EB,SN-Switch-01259,dual_band
Huawei,ONT,HG8145V5,AA:BB:EC:00:05:EC,SN-ONT-01260,single_band
Nokia,ONU,G-140W-C,AA:BB:ED:00:05:ED,SN-ONU-01261,dual_band
ZTE,Router,Archer C6,AA:BB:EE:00:05:EE,SN-Router-01262,single_band
TP-Link,Modem,MB8600,AA:BB:EF:00:05:EF,SN-Modem-01263,dual_band
Cisco,Access Point,EAP225,AA:BB:F0:00:05:F0,SN-AccessPoint-01264,single_band
Huawei,Switch,SG108,AA:BB:F1:00:05:F1,SN-Switch-01265,dual_band
Nokia,ONT,HG8145V5,AA:BB:F2:00:05:F2,SN-ONT-01266,single_band
ZTE,ONU,G-140W-C,AA:BB:F3:00:05:F3,SN-ONU-01267,dual_band
TP-Link,Router,Archer C6,AA:BB:F4:00:05:F4,SN-Router-01268,single_band
Cisco,Modem,MB8600,AA:BB:F5:00:05:F5,SN-Modem-01269,dual_band
Huawei,Access Point,EAP225,AA:BB:F6:00:05:F6,SN-AccessPoint-01270,single_band
Nokia,Switch,SG108,AA:BB:F7:00:05:F7,SN-Switch-01271,dual_band
ZTE,ONT,HG8145V5,AA:BB:F8:00:05:F8,SN-ONT-01272,single_band
TP-Link,ONU,G-140W-C,AA:BB:F9:00:05:F9,SN-ONU-01273,dual_band
Cisco,Router,Archer C6,AA:BB:FA:00:05:FA,SN-Router-01274,single_band
Huawei,Modem,MB8600,AA:BB:FB:00:05:FB,SN-Modem-01275,dual_band
Nokia,Access Point,EAP225,AA:BB:FC:00:05:FC,SN-AccessPoint-01276,single_band
ZTE,Switch,SG108,AA:BB:FD:00:05:FD,SN-Switch-01277,dual_band
TP-Link,ONT,HG8145V5,AA:BB:FE:00:05:FE,SN-ONT-01278,single_band
Cisco,ONU,G-140W-C,AA:BB:FF:00:05:FF,SN-ONU-01279,dual_band
Huawei,Router,Archer C6,AA:BB:00:00:05:00,SN-Router-01280,single_band
Nokia,Modem,MB8600,AA:BB:01:00:05:01,SN-Modem-01281,dual_band
ZTE,Access Point,EAP225,AA:BB:02:00:05:02,SN-AccessPoint-01282,single_band
TP-Link,Switch,SG108,AA:BB:03:00:05:03,SN-Switch-01283,dual_band
Cisco,ONT,HG8145V5,AA:BB:04:00:05:04,SN-ONT-01284,single_band
Huawei,ONU,G-140W-C,AA:BB:05:00:05:05,SN-ONU-01285,dual_band
Nokia,Router,Archer C6,AA:BB:06:00:05:06,SN-Router-01286,single_band
ZTE,Modem,MB8600,AA:BB:07:00:05:07,SN-Modem-01287,dual_band
TP-Link,Access Point,EAP225,AA:BB:08:00:05:08,SN-AccessPoint-01288,single_band
Cisco,Switch,SG108,AA:BB:09:00:05:09,SN-Switch-01289,dual_band
Huawei,ONT,HG8145V5,AA:BB:0A:00:05:0A,SN-ONT-01290,single_band
Nokia,ONU,G-140W-C,AA:BB:0B:00:05:0B,SN-ONU-01291,dual_band
ZTE,Router,Archer C6,AA:BB:0C:00:05:0C,SN-Router-01292,single_band
TP-Link,Modem,MB8600,AA:BB:0D:00:05:0D,SN-Modem-01293,dual_band
Cisco,Access Point,EAP225,AA:BB:0E:00:05:0E,SN-AccessPoint-01294,single_band
Huawei,Switch,SG108,AA:BB:0F:00:05:0F,SN-Switch-01295,dual_band
Nokia,ONT,HG8145V5,AA:BB:10:00:05:10,SN-ONT-01296,single_band
ZTE,ONU,G-140W-C,AA:BB:11:00:05:11,SN-ONU-01297,dual_band
TP-Link,Router,Archer C6,AA:BB:12:00:05:12,SN-Router-01298,single_band
Cisco,Modem,MB8600,AA:BB:13:00:05:13,SN-Modem-01299,dual_band
Huawei,Access Point,EAP225,AA:BB:14:00:05:14,SN-AccessPoint-01300,single_band
Nokia,Switch,SG108,AA:BB:15:00:05:15,SN-Switch-01301,dual_band
ZTE,ONT,HG8145V5,AA:BB:16:00:05:16,SN-ONT-01302,single_band
TP-Link,ONU,G-140W-C,AA:BB:17:00:05:17,SN-ONU-01303,dual_band
Cisco,Router,Archer C6,AA:BB:18:00:05:18,SN-Router-01304,single_band
Huawei,Modem,MB8600,AA:BB:19:00:05:19,SN-Modem-01305,dual_band
Nokia,Access Point,EAP225,AA:BB:1A:00:05:1A,SN-AccessPoint-01306,single_band
ZTE,Switch,SG108,AA:BB:1B:00:05:1B,SN-Switch-01307,dual_band
TP-Link,ONT,HG8145V5,AA:BB:1C:00:05:1C,SN-ONT-01308,single_band
Cisco,ONU,G-140W-C,AA:BB:1D:00:05:1D,SN-ONU-01309,dual_band
Huawei,Router,Archer C6,AA:BB:1E:00:05:1E,SN-Router-01310,single_band
Nokia,Modem,MB8600,AA:BB:1F:00:05:1F,SN-Modem-01311,dual_band
ZTE,Access Point,EAP225,AA:BB:20:00:05:20,SN-AccessPoint-01312,single_band
TP-Link,Switch,SG108,AA:BB:21:00:05:21,SN-Switch-01313,dual_band
Cisco,ONT,HG8145V5,AA:BB:22:00:05:22,SN-ONT-01314,single_band
Huawei,ONU,G-140W-C,AA:BB:23:00:05:23,SN-ONU-01315,dual_band
Nokia,Router,Archer C6,AA:BB:24:00:05:24,SN-Router-01316,single_band
ZTE,Modem,MB8600,AA:BB:25:00:05:25,SN-Modem-01317,dual_band
TP-Link,Access Point,EAP225,AA:BB:26:00:05:26,SN-AccessPoint-01318,single_band
Cisco,Switch,SG108,AA:BB:27:00:05:27,SN-Switch-01319,dual_band
Huawei,ONT,HG8145V5,AA:BB:28:00:05:28,SN-ONT-01320,single_band
Nokia,ONU,G-140W-C,AA:BB:29:00:05:29,SN-ONU-01321,dual_band
ZTE,Router,Archer C6,AA:BB:2A:00:05:2A,SN-Router-01322,single_band
TP-Link,Modem,MB8600,AA:BB:2B:00:05:2B,SN-Modem-01323,dual_band
Cisco,Access Point,EAP225,AA:BB:2C:00:05:2C,SN-AccessPoint-01324,single_band
Huawei,Switch,SG108,AA:BB:2D:00:05:2D,SN-Switch-01325,dual_band
Nokia,ONT,HG8145V5,AA:BB:2E:00:05:2E,SN-ONT-01326,single_band
ZTE,ONU,G-140W-C,AA:BB:2F:00:05:2F,SN-ONU-01327,dual_band
TP-Link,Router,Archer C6,AA:BB:30:00:05:30,SN-Router-01328,single_band
Cisco,Modem,MB8600,AA:BB:31:00:05:31,SN-Modem-01329,dual_band
Huawei,Access Point,EAP225,AA:BB:32:00:05:32,SN-AccessPoint-01330,single_band
Nokia,Switch,SG108,AA:BB:33:00:05:33,SN-Switch-01331,dual_band
ZTE,ONT,HG8145V5,AA:BB:34:00:05:34,SN-ONT-01332,single_band
TP-Link,ONU,G-140W-C,AA:BB:35:00:05:35,SN-ONU-01333,dual_band
Cisco,Router,Archer C6,AA:BB:36:00:05:36,SN-Router-01334,single_band
Huawei,Modem,MB8600,AA:BB:37:00:05:37,SN-Modem-01335,dual_band
Nokia,Access Point,EAP225,AA:BB:38:00:05:38,SN-AccessPoint-01336,single_band
ZTE,Switch,SG108,AA:BB:39:00:05:39,SN-Switch-01337,dual_band
TP-Link,ONT,HG8145V5,AA:BB:3A:00:05:3A,SN-ONT-01338,single_band
Cisco,ONU,G-140W-C,AA:BB:3B:00:05:3B,SN-ONU-01339,dual_band
Huawei,Router,Archer C6,AA:BB:3C:00:05:3C,SN-Router-01340,single_band
Nokia,Modem,MB8600,AA:BB:3D:00:05:3D,SN-Modem-01341,dual_band
ZTE,Access Point,EAP225,AA:BB:3E:00:05:3E,SN-AccessPoint-01342,single_band
TP-Link,Switch,SG108,AA:BB:3F:00:05:3F,SN-Switch-01343,dual_band
Cisco,ONT,HG8145V5,AA:BB:40:00:05:40,SN-ONT-01344,single_band
Huawei,ONU,G-140W-C,AA:BB:41:00:05:41,SN-ONU-01345,dual_band
Nokia,Router,Archer C6,AA:BB:42:00:05:42,SN-Router-01346,single_band
ZTE,Modem,MB8600,AA:BB:43:00:05:43,SN-Modem-01347,dual_band
TP-Link,Access Point,EAP225,AA:BB:44:00:05:44,SN-AccessPoint-01348,single_band
Cisco,Switch,SG108,AA:BB:45:00:05:45,SN-Switch-01349,dual_band
Huawei,ONT,HG8145V5,AA:BB:46:00:05:46,SN-ONT-01350,single_band
Nokia,ONU,G-140W-C,AA:BB:47:00:05:47,SN-ONU-01351,dual_band
ZTE,Router,Archer C6,AA:BB:48:00:05:48,SN-Router-01352,single_band
TP-Link,Modem,MB8600,AA:BB:49:00:05:49,SN-Modem-01353,dual_band
Cisco,Access Point,EAP225,AA:BB:4A:00:05:4A,SN-AccessPoint-01354,single_band
Huawei,Switch,SG108,AA:BB:4B:00:05:4B,SN-Switch-01355,dual_band
Nokia,ONT,HG8145V5,AA:BB:4C:00:05:4C,SN-ONT-01356,single_band
ZTE,ONU,G-140W-C,AA:BB:4D:00:05:4D,SN-ONU-01357,dual_band
TP-Link,Router,Archer C6,AA:BB:4E:00:05:4E,SN-Router-01358,single_band
Cisco,Modem,MB8600,AA:BB:4F:00:05:4F,SN-Modem-01359,dual_band
Huawei,Access Point,EAP225,AA:BB:50:00:05:50,SN-AccessPoint-01360,single_band
Nokia,Switch,SG108,AA:BB:51:00:05:51,SN-Switch-01361,dual_band
ZTE,ONT,HG8145V5,AA:BB:52:00:05:52,SN-ONT-01362,single_band
TP-Link,ONU,G-140W-C,AA:BB:53:00:05:53,SN-ONU-01363,dual_band
Cisco,Router,Archer C6,AA:BB:54:00:05:54,SN-Router-01364,single_band
Huawei,Modem,MB8600,AA:BB:55:00:05:55,SN-Modem-01365,dual_band
Nokia,Access Point,EAP225,AA:BB:56:00:05:56,SN-AccessPoint-01366,single_band
ZTE,Switch,SG108,AA:BB:57:00:05:57,SN-Switch-01367,dual_band
TP-Link,ONT,HG8145V5,AA:BB:58:00:05:58,SN-ONT-01368,single_band
Cisco,ONU,G-140W-C,AA:BB:59:00:05:59,SN-ONU-01369,dual_band
Huawei,Router,Archer C6,AA:BB:5A:00:05:5A,SN-Router-01370,single_band
Nokia,Modem,MB8600,AA:BB:5B:00:05:5B,SN-Modem-01371,dual_band
ZTE,Access Point,EAP225,AA:BB:5C:00:05:5C,SN-AccessPoint-01372,single_band
TP-Link,Switch,SG108,AA:BB:5D:00:05:5D,SN-Switch-01373,dual_band
Cisco,ONT,HG8145V5,AA:BB:5E:00:05:5E,SN-ONT-01374,single_band
Huawei,ONU,G-140W-C,AA:BB:5F:00:05:5F,SN-ONU-01375,dual_band
Nokia,Router,Archer C6,AA:BB:60:00:05:60,SN-Router-01376,single_band
ZTE,Modem,MB8600,AA:BB:61:00:05:61,SN-Modem-01377,dual_band
TP-Link,Access Point,EAP225,AA:BB:62:00:05:62,SN-AccessPoint-01378,single_band
Cisco,Switch,SG108,AA:BB:63:00:05:63,SN-Switch-01379,dual_band
Huawei,ONT,HG8145V5,AA:BB:64:00:05:64,SN-ONT-01380,single_band
Nokia,ONU,G-140W-C,AA:BB:65:00:05:65,SN-ONU-01381,dual_band
ZTE,Router,Archer C6,AA:BB:66:00:05:66,SN-Router-01382,single_band
TP-Link,Modem,MB8600,AA:BB:67:00:05:67,SN-Modem-01383,dual_band
Cisco,Access Point,EAP225,AA:BB:68:00:05:68,SN-AccessPoint-01384,single_band
Huawei,Switch,SG108,AA:BB:69:00:05:69,SN-Switch-01385,dual_band
Nokia,ONT,HG8145V5,AA:BB:6A:00:05:6A,SN-ONT-01386,single_band
ZTE,ONU,G-140W-C,AA:BB:6B:00:05:6B,SN-ONU-01387,dual_band
TP-Link,Router,Archer C6,AA:BB:6C:00:05:6C,SN-Router-01388,single_band
Cisco,Modem,MB8600,AA:BB:6D:00:05:6D,SN-Modem-01389,dual_band
Huawei,Access Point,EAP225,AA:BB:6E:00:05:6E,SN-AccessPoint-01390,single_band
Nokia,Switch,SG108,AA:BB:6F:00:05:6F,SN-Switch-01391,dual_band
ZTE,ONT,HG8145V5,AA:BB:70:00:05:70,SN-ONT-01392,single_band
TP-Link,ONU,G-140W-C,AA:BB:71:00:05:71,SN-ONU-01393,dual_band
Cisco,Router,Archer C6,AA:BB:72:00:05:72,SN-Router-01394,single_band
Huawei,Modem,MB8600,AA:BB:73:00:05:73,SN-Modem-01395,dual_band
Nokia,Access Point,EAP225,AA:BB:74:00:05:74,SN-AccessPoint-01396,single_band
ZTE,Switch,SG108,AA:BB:75:00:05:75,SN-Switch-01397,dual_band
TP-Link,ONT,HG8145V5,AA:BB:76:00:05:76,SN-ONT-01398,single_band
Cisco,ONU,G-140W-C,AA:BB:77:00:05:77,SN-ONU-01399,dual_band
Huawei,Router,Archer C6,AA:BB:78:00:05:78,SN-Router-01400,single_band
Nokia,Modem,MB8600,AA:BB:79:00:05:79,SN-Modem-01401,dual_band
ZTE,Access Point,EAP225,AA:BB:7A:00:05:7A,SN-AccessPoint-01402,single_band
TP-Link,Switch,SG108,AA:BB:7B:00:05:7B,SN-Switch-01403,dual_band
Cisco,ONT,HG8145V5,AA:BB:7C:00:05:7C,SN-ONT-01404,single_band
Huawei,ONU,G-140W-C,AA:BB:7D:00:05:7D,SN-ONU-01405,dual_band
Nokia,Router,Archer C6,AA:BB:7E:00:05:7E,SN-Router-01406,single_band
ZTE,Modem,MB8600,AA:BB:7F:00:05:7F,SN-Modem-01407,dual_band
TP-Link,Access Point,EAP225,AA:BB:80:00:06:80,SN-AccessPoint-01408,single_band
Cisco,Switch,SG108,AA:BB:81:00:06:81,SN-Switch-01409,dual_band
Huawei,ONT,HG8145V5,AA:BB:82:00:06:82,SN-ONT-01410,single_band
Nokia,ONU,G-140W-C,AA:BB:83:00:06:83,SN-ONU-01411,dual_band
ZTE,Router,Archer C6,AA:BB:84:00:06:84,SN-Router-01412,single_band
TP-Link,Modem,MB8600,AA:BB:85:00:06:85,SN-Modem-01413,dual_band
Cisco,Access Point,EAP225,AA:BB:86:00:06:86,SN-AccessPoint-01414,single_band
Huawei,Switch,SG108,AA:BB:87:00:06:87,SN-Switch-01415,dual_band
Nokia,ONT,HG8145V5,AA:BB:88:00:06:88,SN-ONT-01416,single_band
ZTE,ONU,G-140W-C,AA:BB:89:00:06:89,SN-ONU-01417,dual_band
TP-Link,Router,Archer C6,AA:BB:8A:00:06:8A,SN-Router-01418,single_band
Cisco,Modem,MB8600,AA:BB:8B:00:06:8B,SN-Modem-01419,dual_band
Huawei,Access Point,EAP225,AA:BB:8C:00:06:8C,SN-AccessPoint-01420,single_band
Nokia,Switch,SG108,AA:BB:8D:00:06:8D,SN-Switch-01421,dual_band
ZTE,ONT,HG8145V5,AA:BB:8E:00:06:8E,SN-ONT-01422,single_band
TP-Link,ONU,G-140W-C,AA:BB:8F:00:06:8F,SN-ONU-01423,dual_band
Cisco,Router,Archer C6,AA:BB:90:00:06:90,SN-Router-01424,single_band
Huawei,Modem,MB8600,AA:BB:91:00:06:91,SN-Modem-01425,dual_band
Nokia,Access Point,EAP225,AA:BB:92:00:06:92,SN-AccessPoint-01426,single_band
ZTE,Switch,SG108,AA:BB:93:00:06:93,SN-Switch-01427,dual_band
TP-Link,ONT,HG8145V5,AA:BB:94:00:06:94,SN-ONT-01428,single_band
Cisco,ONU,G-140W-C,AA:BB:95:00:06:95,SN-ONU-01429,dual_band
Huawei,Router,Archer C6,AA:BB:96:00:06:96,SN-Router-01430,single_band
Nokia,Modem,MB8600,AA:BB:97:00:06:97,SN-Modem-01431,dual_band
ZTE,Access Point,EAP225,AA:BB:98:00:06:98,SN-AccessPoint-01432,single_band
TP-Link,Switch,SG108,AA:BB:99:00:06:99,SN-Switch-01433,dual_band
Cisco,ONT,HG8145V5,AA:BB:9A:00:06:9A,SN-ONT-01434,single_band
Huawei,ONU,G-140W-C,AA:BB:9B:00:06:9B,SN-ONU-01435,dual_band
Nokia,Router,Archer C6,AA:BB:9C:00:06:9C,SN-Router-01436,single_band
ZTE,Modem,MB8600,AA:BB:9D:00:06:9D,SN-Modem-01437,dual_band
TP-Link,Access Point,EAP225,AA:BB:9E:00:06:9E,SN-AccessPoint-01438,single_band
Cisco,Switch,SG108,AA:BB:9F:00:06:9F,SN-Switch-01439,dual_band
Huawei,ONT,HG8145V5,AA:BB:A0:00:06:A0,SN-ONT-01440,single_band
Nokia,ONU,G-140W-C,AA:BB:A1:00:06:A1,SN-ONU-01441,dual_band
ZTE,Router,Archer C6,AA:BB:A2:00:06:A2,SN-Router-01442,single_band
TP-Link,Modem,MB8600,AA:BB:A3:00:06:A3,SN-Modem-01443,dual_band
Cisco,Access Point,EAP225,AA:BB:A4:00:06:A4,SN-AccessPoint-01444,single_band
Huawei,Switch,SG108,AA:BB:A5:00:06:A5,SN-Switch-01445,dual_band
Nokia,ONT,HG8145V5,AA:BB:A6:00:06:A6,SN-ONT-01446,single_band
ZTE,ONU,G-140W-C,AA:BB:A7:00:06:A7,SN-ONU-01447,dual_band
TP-Link,Router,Archer C6,AA:BB:A8:00:06:A8,SN-Router-01448,single_band
Cisco,Modem,MB8600,AA:BB:A9:00:06:A9,SN-Modem-01449,dual_band
Huawei,Access Point,EAP225,AA:BB:AA:00:06:AA,SN-AccessPoint-01450,single_band
Nokia,Switch,SG108,AA:BB:AB:00:06:AB,SN-Switch-01451,dual_band
