Vendor,device_type,model,mac_address,serial_number,band_type
ZTE,Modem,CM1200,AA:BC:10:00:04:B2,SN-Modem-01202,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:04:B3,SN-AccessPoint-01203,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:04:B4,SN-Other-01204,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:04:B5,SN-ONT-01205,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:04:B6,SN-ONU-01206,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:04:B7,SN-Router-01207,single_band
ZTE,Switch,CBS110,AA:BC:10:00:04:B8,SN-Switch-01208,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:04:B9,SN-Modem-01209,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:04:BA,SN-AccessPoint-01210,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:04:BB,SN-Other-01211,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:04:BC,SN-ONT-01212,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:04:BD,SN-ONU-01213,single_band
ZTE,Router,RV340,AA:BC:10:00:04:BE,SN-Router-01214,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:04:BF,SN-Switch-01215,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:04:C0,SN-Modem-01216,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:04:C1,SN-AccessPoint-01217,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:04:C2,SN-Other-01218,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:04:C3,SN-ONT-01219,single_band
ZTE,ONU,F601,AA:BC:10:00:04:C4,SN-ONU-01220,dual_band
Nokia,Router,AX1800,AA:BC:10:00:04:C5,SN-Router-01221,single_band
TP-Link,Switch,SG108,AA:BC:10:00:04:C6,SN-Switch-01222,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:04:C7,SN-Modem-01223,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:04:C8,SN-AccessPoint-01224,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:04:C9,SN-Other-01225,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:04:CA,SN-ONT-01226,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:04:CB,SN-ONU-01227,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:04:CC,SN-Router-01228,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:04:CD,SN-Switch-01229,single_band
D-Link,Modem,TC4400,AA:BC:10:00:04:CE,SN-Modem-01230,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:04:CF,SN-AccessPoint-01231,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:04:D0,SN-Other-01232,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:04:D1,SN-ONT-01233,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:04:D2,SN-ONU-01234,dual_band
Cisco,Router,RV340,AA:BC:10:00:04:D3,SN-Router-01235,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:04:D4,SN-Switch-01236,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:04:D5,SN-Modem-01237,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:04:D6,SN-AccessPoint-01238,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:04:D7,SN-Other-01239,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:04:D8,SN-ONT-01240,dual_band
Cisco,ONU,F601,AA:BC:10:00:04:D9,SN-ONU-01241,single_band
D-Link,Router,AX1800,AA:BC:10:00:04:DA,SN-Router-01242,dual_band
Huawei,Switch,SG108,AA:BC:10:00:04:DB,SN-Switch-01243,single_band
ZTE,Modem,CM1200,AA:BC:10:00:04:DC,SN-Modem-01244,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:04:DD,SN-AccessPoint-01245,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:04:DE,SN-Other-01246,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:04:DF,SN-ONT-01247,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:04:E0,SN-ONU-01248,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:04:E1,SN-Router-01249,single_band
ZTE,Switch,CBS110,AA:BC:10:00:04:E2,SN-Switch-01250,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:04:E3,SN-Modem-01251,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:04:E4,SN-AccessPoint-01252,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:04:E5,SN-Other-01253,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:04:E6,SN-ONT-01254,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:04:E7,SN-ONU-01255,single_band
ZTE,Router,RV340,AA:BC:10:00:04:E8,SN-Router-01256,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:04:E9,SN-Switch-01257,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:04:EA,SN-Modem-01258,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:04:EB,SN-AccessPoint-01259,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:04:EC,SN-Other-01260,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:04:ED,SN-ONT-01261,single_band
ZTE,ONU,F601,AA:BC:10:00:04:EE,SN-ONU-01262,dual_band
Nokia,Router,AX1800,AA:BC:10:00:04:EF,SN-Router-01263,single_band
TP-Link,Switch,SG108,AA:BC:10:00:04:F0,SN-Switch-01264,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:04:F1,SN-Modem-01265,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:04:F2,SN-AccessPoint-01266,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:04:F3,SN-Other-01267,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:04:F4,SN-ONT-01268,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:04:F5,SN-ONU-01269,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:04:F6,SN-Router-01270,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:04:F7,SN-Switch-01271,single_band
D-Link,Modem,TC4400,AA:BC:10:00:04:F8,SN-Modem-01272,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:04:F9,SN-AccessPoint-01273,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:04:FA,SN-Other-01274,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:04:FB,SN-ONT-01275,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:04:FC,SN-ONU-01276,dual_band
Cisco,Router,RV340,AA:BC:10:00:04:FD,SN-Router-01277,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:04:FE,SN-Switch-01278,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:04:FF,SN-Modem-01279,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:05:00,SN-AccessPoint-01280,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:05:01,SN-Other-01281,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:05:02,SN-ONT-01282,dual_band
Cisco,ONU,F601,AA:BC:10:00:05:03,SN-ONU-01283,single_band
D-Link,Router,AX1800,AA:BC:10:00:05:04,SN-Router-01284,dual_band
Huawei,Switch,SG108,AA:BC:10:00:05:05,SN-Switch-01285,single_band
ZTE,Modem,CM1200,AA:BC:10:00:05:06,SN-Modem-01286,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:05:07,SN-AccessPoint-01287,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:05:08,SN-Other-01288,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:05:09,SN-ONT-01289,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:05:0A,SN-ONU-01290,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:05:0B,SN-Router-01291,single_band
ZTE,Switch,CBS110,AA:BC:10:00:05:0C,SN-Switch-01292,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:05:0D,SN-Modem-01293,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:05:0E,SN-AccessPoint-01294,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:05:0F,SN-Other-01295,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:05:10,SN-ONT-01296,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:05:11,SN-ONU-01297,single_band
ZTE,Router,RV340,AA:BC:10:00:05:12,SN-Router-01298,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:05:13,SN-Switch-01299,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:05:14,SN-Modem-01300,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:05:15,SN-AccessPoint-01301,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:05:16,SN-Other-01302,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:05:17,SN-ONT-01303,single_band
ZTE,ONU,F601,AA:BC:10:00:05:18,SN-ONU-01304,dual_band
Nokia,Router,AX1800,AA:BC:10:00:05:19,SN-Router-01305,single_band
TP-Link,Switch,SG108,AA:BC:10:00:05:1A,SN-Switch-01306,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:05:1B,SN-Modem-01307,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:05:1C,SN-AccessPoint-01308,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:05:1D,SN-Other-01309,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:05:1E,SN-ONT-01310,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:05:1F,SN-ONU-01311,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:05:20,SN-Router-01312,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:05:21,SN-Switch-01313,single_band
D-Link,Modem,TC4400,AA:BC:10:00:05:22,SN-Modem-01314,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:05:23,SN-AccessPoint-01315,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:05:24,SN-Other-01316,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:05:25,SN-ONT-01317,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:05:26,SN-ONU-01318,dual_band
Cisco,Router,RV340,AA:BC:10:00:05:27,SN-Router-01319,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:05:28,SN-Switch-01320,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:05:29,SN-Modem-01321,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:05:2A,SN-AccessPoint-01322,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:05:2B,SN-Other-01323,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:05:2C,SN-ONT-01324,dual_band
Cisco,ONU,F601,AA:BC:10:00:05:2D,SN-ONU-01325,single_band
D-Link,Router,AX1800,AA:BC:10:00:05:2E,SN-Router-01326,dual_band
Huawei,Switch,SG108,AA:BC:10:00:05:2F,SN-Switch-01327,single_band
ZTE,Modem,CM1200,AA:BC:10:00:05:30,SN-Modem-01328,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:05:31,SN-AccessPoint-01329,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:05:32,SN-Other-01330,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:05:33,SN-ONT-01331,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:05:34,SN-ONU-01332,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:05:35,SN-Router-01333,single_band
ZTE,Switch,CBS110,AA:BC:10:00:05:36,SN-Switch-01334,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:05:37,SN-Modem-01335,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:05:38,SN-AccessPoint-01336,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:05:39,SN-Other-01337,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:05:3A,SN-ONT-01338,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:05:3B,SN-ONU-01339,single_band
ZTE,Router,RV340,AA:BC:10:00:05:3C,SN-Router-01340,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:05:3D,SN-Switch-01341,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:05:3E,SN-Modem-01342,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:05:3F,SN-AccessPoint-01343,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:05:40,SN-Other-01344,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:05:41,SN-ONT-01345,single_band
ZTE,ONU,F601,AA:BC:10:00:05:42,SN-ONU-01346,dual_band
Nokia,Router,AX1800,AA:BC:10:00:05:43,SN-Router-01347,single_band
TP-Link,Switch,SG108,AA:BC:10:00:05:44,SN-Switch-01348,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:05:45,SN-Modem-01349,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:05:46,SN-AccessPoint-01350,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:05:47,SN-Other-01351,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:05:48,SN-ONT-01352,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:05:49,SN-ONU-01353,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:05:4A,SN-Router-01354,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:05:4B,SN-Switch-01355,single_band
D-Link,Modem,TC4400,AA:BC:10:00:05:4C,SN-Modem-01356,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:05:4D,SN-AccessPoint-01357,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:05:4E,SN-Other-01358,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:05:4F,SN-ONT-01359,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:05:50,SN-ONU-01360,dual_band
Cisco,Router,RV340,AA:BC:10:00:05:51,SN-Router-01361,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:05:52,SN-Switch-01362,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:05:53,SN-Modem-01363,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:05:54,SN-AccessPoint-01364,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:05:55,SN-Other-01365,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:05:56,SN-ONT-01366,dual_band
Cisco,ONU,F601,AA:BC:10:00:05:57,SN-ONU-01367,single_band
D-Link,Router,AX1800,AA:BC:10:00:05:58,SN-Router-01368,dual_band
Huawei,Switch,SG108,AA:BC:10:00:05:59,SN-Switch-01369,single_band
ZTE,Modem,CM1200,AA:BC:10:00:05:5A,SN-Modem-01370,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:05:5B,SN-AccessPoint-01371,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:05:5C,SN-Other-01372,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:05:5D,SN-ONT-01373,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:05:5E,SN-ONU-01374,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:05:5F,SN-Router-01375,single_band
ZTE,Switch,CBS110,AA:BC:10:00:05:60,SN-Switch-01376,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:05:61,SN-Modem-01377,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:05:62,SN-AccessPoint-01378,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:05:63,SN-Other-01379,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:05:64,SN-ONT-01380,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:05:65,SN-ONU-01381,single_band
ZTE,Router,RV340,AA:BC:10:00:05:66,SN-Router-01382,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:05:67,SN-Switch-01383,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:05:68,SN-Modem-01384,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:05:69,SN-AccessPoint-01385,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:05:6A,SN-Other-01386,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:05:6B,SN-ONT-01387,single_band
ZTE,ONU,F601,AA:BC:10:00:05:6C,SN-ONU-01388,dual_band
Nokia,Router,AX1800,AA:BC:10:00:05:6D,SN-Router-01389,single_band
TP-Link,Switch,SG108,AA:BC:10:00:05:6E,SN-Switch-01390,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:05:6F,SN-Modem-01391,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:05:70,SN-AccessPoint-01392,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:05:71,SN-Other-01393,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:05:72,SN-ONT-01394,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:05:73,SN-ONU-01395,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:05:74,SN-Router-01396,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:05:75,SN-Switch-01397,single_band
D-Link,Modem,TC4400,AA:BC:10:00:05:76,SN-Modem-01398,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:05:77,SN-AccessPoint-01399,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:05:78,SN-Other-01400,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:05:79,SN-ONT-01401,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:05:7A,SN-ONU-01402,dual_band
Cisco,Router,RV340,AA:BC:10:00:05:7B,SN-Router-01403,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:05:7C,SN-Switch-01404,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:05:7D,SN-Modem-01405,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:05:7E,SN-AccessPoint-01406,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:05:7F,SN-Other-01407,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:05:80,SN-ONT-01408,dual_band
Cisco,ONU,F601,AA:BC:10:00:05:81,SN-ONU-01409,single_band
D-Link,Router,AX1800,AA:BC:10:00:05:82,SN-Router-01410,dual_band
Huawei,Switch,SG108,AA:BC:10:00:05:83,SN-Switch-01411,single_band
ZTE,Modem,CM1200,AA:BC:10:00:05:84,SN-Modem-01412,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:05:85,SN-AccessPoint-01413,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:05:86,SN-Other-01414,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:05:87,SN-ONT-01415,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:05:88,SN-ONU-01416,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:05:89,SN-Router-01417,single_band
ZTE,Switch,CBS110,AA:BC:10:00:05:8A,SN-Switch-01418,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:05:8B,SN-Modem-01419,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:05:8C,SN-AccessPoint-01420,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:05:8D,SN-Other-01421,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:05:8E,SN-ONT-01422,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:05:8F,SN-ONU-01423,single_band
ZTE,Router,RV340,AA:BC:10:00:05:90,SN-Router-01424,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:05:91,SN-Switch-01425,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:05:92,SN-Modem-01426,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:05:93,SN-AccessPoint-01427,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:05:94,SN-Other-01428,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:05:95,SN-ONT-01429,single_band
ZTE,ONU,F601,AA:BC:10:00:05:96,SN-ONU-01430,dual_band
Nokia,Router,AX1800,AA:BC:10:00:05:97,SN-Router-01431,single_band
TP-Link,Switch,SG108,AA:BC:10:00:05:98,SN-Switch-01432,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:05:99,SN-Modem-01433,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:05:9A,SN-AccessPoint-01434,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:05:9B,SN-Other-01435,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:05:9C,SN-ONT-01436,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:05:9D,SN-ONU-01437,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:05:9E,SN-Router-01438,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:05:9F,SN-Switch-01439,single_band
D-Link,Modem,TC4400,AA:BC:10:00:05:A0,SN-Modem-01440,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:05:A1,SN-AccessPoint-01441,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:05:A2,SN-Other-01442,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:05:A3,SN-ONT-01443,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:05:A4,SN-ONU-01444,dual_band
Cisco,Router,RV340,AA:BC:10:00:05:A5,SN-Router-01445,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:05:A6,SN-Switch-01446,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:05:A7,SN-Modem-01447,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:05:A8,SN-AccessPoint-01448,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:05:A9,SN-Other-01449,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:05:AA,SN-ONT-01450,dual_band
Cisco,ONU,F601,AA:BC:10:00:05:AB,SN-ONU-01451,single_band
D-Link,Router,AX1800,AA:BC:10:00:05:AC,SN-Router-01452,dual_band
Huawei,Switch,SG108,AA:BC:10:00:05:AD,SN-Switch-01453,single_band
ZTE,Modem,CM1200,AA:BC:10:00:05:AE,SN-Modem-01454,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:05:AF,SN-AccessPoint-01455,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:05:B0,SN-Other-01456,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:05:B1,SN-ONT-01457,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:05:B2,SN-ONU-01458,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:05:B3,SN-Router-01459,single_band
ZTE,Switch,CBS110,AA:BC:10:00:05:B4,SN-Switch-01460,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:05:B5,SN-Modem-01461,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:05:B6,SN-AccessPoint-01462,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:05:B7,SN-Other-01463,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:05:B8,SN-ONT-01464,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:05:B9,SN-ONU-01465,single_band
ZTE,Router,RV340,AA:BC:10:00:05:BA,SN-Router-01466,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:05:BB,SN-Switch-01467,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:05:BC,SN-Modem-01468,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:05:BD,SN-AccessPoint-01469,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:05:BE,SN-Other-01470,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:05:BF,SN-ONT-01471,single_band
ZTE,ONU,F601,AA:BC:10:00:05:C0,SN-ONU-01472,dual_band
Nokia,Router,AX1800,AA:BC:10:00:05:C1,SN-Router-01473,single_band
TP-Link,Switch,SG108,AA:BC:10:00:05:C2,SN-Switch-01474,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:05:C3,SN-Modem-01475,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:05:C4,SN-AccessPoint-01476,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:05:C5,SN-Other-01477,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:05:C6,SN-ONT-01478,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:05:C7,SN-ONU-01479,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:05:C8,SN-Router-01480,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:05:C9,SN-Switch-01481,single_band
D-Link,Modem,TC4400,AA:BC:10:00:05:CA,SN-Modem-01482,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:05:CB,SN-AccessPoint-01483,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:05:CC,SN-Other-01484,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:05:CD,SN-ONT-01485,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:05:CE,SN-ONU-01486,dual_band
Cisco,Router,RV340,AA:BC:10:00:05:CF,SN-Router-01487,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:05:D0,SN-Switch-01488,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:05:D1,SN-Modem-01489,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:05:D2,SN-AccessPoint-01490,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:05:D3,SN-Other-01491,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:05:D4,SN-ONT-01492,dual_band
Cisco,ONU,F601,AA:BC:10:00:05:D5,SN-ONU-01493,single_band
D-Link,Router,AX1800,AA:BC:10:00:05:D6,SN-Router-01494,dual_band
Huawei,Switch,SG108,AA:BC:10:00:05:D7,SN-Switch-01495,single_band
ZTE,Modem,CM1200,AA:BC:10:00:05:D8,SN-Modem-01496,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:05:D9,SN-AccessPoint-01497,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:05:DA,SN-Other-01498,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:05:DB,SN-ONT-01499,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:05:DC,SN-ONU-01500,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:05:DD,SN-Router-01501,single_band
ZTE,Switch,CBS110,AA:BC:10:00:05:DE,SN-Switch-01502,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:05:DF,SN-Modem-01503,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:05:E0,SN-AccessPoint-01504,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:05:E1,SN-Other-01505,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:05:E2,SN-ONT-01506,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:05:E3,SN-ONU-01507,single_band
ZTE,Router,RV340,AA:BC:10:00:05:E4,SN-Router-01508,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:05:E5,SN-Switch-01509,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:05:E6,SN-Modem-01510,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:05:E7,SN-AccessPoint-01511,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:05:E8,SN-Other-01512,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:05:E9,SN-ONT-01513,single_band
