Vendor,device_type,model,mac_address,serial_number,band_type
TP-Link,Router,Archer C6,02:00:00:00:04:3C,SN-ROUTER-01084,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:3D,SN-MODEM-01085,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:3E,SN-ACCESSPOINT-01086,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:3F,SN-ROUTER-01087,single_band
Netgear,Switch,GS308,02:00:00:00:04:40,SN-SWITCH-01088,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:41,SN-ONU-01089,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:42,SN-ONT-01090,dual_band
ZTE,ONU,F601,02:00:00:00:04:43,SN-ONU-01091,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:44,SN-ROUTER-01092,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:45,SN-MODEM-01093,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:46,SN-ACCESSPOINT-01094,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:47,SN-ROUTER-01095,single_band
Netgear,Switch,GS308,02:00:00:00:04:48,SN-SWITCH-01096,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:49,SN-ONU-01097,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:4A,SN-ONT-01098,dual_band
ZTE,ONU,F601,02:00:00:00:04:4B,SN-ONU-01099,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:4C,SN-ROUTER-01100,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:4D,SN-MODEM-01101,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:4E,SN-ACCESSPOINT-01102,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:4F,SN-ROUTER-01103,single_band
Netgear,Switch,GS308,02:00:00:00:04:50,SN-SWITCH-01104,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:51,SN-ONU-01105,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:52,SN-ONT-01106,dual_band
ZTE,ONU,F601,02:00:00:00:04:53,SN-ONU-01107,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:54,SN-ROUTER-01108,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:55,SN-MODEM-01109,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:56,SN-ACCESSPOINT-01110,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:57,SN-ROUTER-01111,single_band
Netgear,Switch,GS308,02:00:00:00:04:58,SN-SWITCH-01112,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:59,SN-ONU-01113,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:5A,SN-ONT-01114,dual_band
ZTE,ONU,F601,02:00:00:00:04:5B,SN-ONU-01115,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:5C,SN-ROUTER-01116,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:5D,SN-MODEM-01117,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:5E,SN-ACCESSPOINT-01118,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:5F,SN-ROUTER-01119,single_band
Netgear,Switch,GS308,02:00:00:00:04:60,SN-SWITCH-01120,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:61,SN-ONU-01121,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:62,SN-ONT-01122,dual_band
ZTE,ONU,F601,02:00:00:00:04:63,SN-ONU-01123,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:64,SN-ROUTER-01124,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:65,SN-MODEM-01125,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:66,SN-ACCESSPOINT-01126,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:67,SN-ROUTER-01127,single_band
Netgear,Switch,GS308,02:00:00:00:04:68,SN-SWITCH-01128,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:69,SN-ONU-01129,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:6A,SN-ONT-01130,dual_band
ZTE,ONU,F601,02:00:00:00:04:6B,SN-ONU-01131,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:6C,SN-ROUTER-01132,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:6D,SN-MODEM-01133,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:6E,SN-ACCESSPOINT-01134,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:6F,SN-ROUTER-01135,single_band
Netgear,Switch,GS308,02:00:00:00:04:70,SN-SWITCH-01136,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:71,SN-ONU-01137,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:72,SN-ONT-01138,dual_band
ZTE,ONU,F601,02:00:00:00:04:73,SN-ONU-01139,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:74,SN-ROUTER-01140,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:75,SN-MODEM-01141,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:76,SN-ACCESSPOINT-01142,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:77,SN-ROUTER-01143,single_band
Netgear,Switch,GS308,02:00:00:00:04:78,SN-SWITCH-01144,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:79,SN-ONU-01145,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:7A,SN-ONT-01146,dual_band
ZTE,ONU,F601,02:00:00:00:04:7B,SN-ONU-01147,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:7C,SN-ROUTER-01148,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:7D,SN-MODEM-01149,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:7E,SN-ACCESSPOINT-01150,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:7F,SN-ROUTER-01151,single_band
Netgear,Switch,GS308,02:00:00:00:04:80,SN-SWITCH-01152,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:81,SN-ONU-01153,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:82,SN-ONT-01154,dual_band
ZTE,ONU,F601,02:00:00:00:04:83,SN-ONU-01155,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:84,SN-ROUTER-01156,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:85,SN-MODEM-01157,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:86,SN-ACCESSPOINT-01158,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:87,SN-ROUTER-01159,single_band
Netgear,Switch,GS308,02:00:00:00:04:88,SN-SWITCH-01160,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:89,SN-ONU-01161,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:8A,SN-ONT-01162,dual_band
ZTE,ONU,F601,02:00:00:00:04:8B,SN-ONU-01163,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:8C,SN-ROUTER-01164,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:8D,SN-MODEM-01165,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:8E,SN-ACCESSPOINT-01166,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:8F,SN-ROUTER-01167,single_band
Netgear,Switch,GS308,02:00:00:00:04:90,SN-SWITCH-01168,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:91,SN-ONU-01169,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:92,SN-ONT-01170,dual_band
ZTE,ONU,F601,02:00:00:00:04:93,SN-ONU-01171,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:94,SN-ROUTER-01172,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:95,SN-MODEM-01173,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:96,SN-ACCESSPOINT-01174,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:97,SN-ROUTER-01175,single_band
Netgear,Switch,GS308,02:00:00:00:04:98,SN-SWITCH-01176,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:99,SN-ONU-01177,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:9A,SN-ONT-01178,dual_band
ZTE,ONU,F601,02:00:00:00:04:9B,SN-ONU-01179,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:9C,SN-ROUTER-01180,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:9D,SN-MODEM-01181,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:9E,SN-ACCESSPOINT-01182,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:9F,SN-ROUTER-01183,single_band
Netgear,Switch,GS308,02:00:00:00:04:A0,SN-SWITCH-01184,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:A1,SN-ONU-01185,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:A2,SN-ONT-01186,dual_band
ZTE,ONU,F601,02:00:00:00:04:A3,SN-ONU-01187,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:A4,SN-ROUTER-01188,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:A5,SN-MODEM-01189,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:A6,SN-ACCESSPOINT-01190,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:A7,SN-ROUTER-01191,single_band
Netgear,Switch,GS308,02:00:00:00:04:A8,SN-SWITCH-01192,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:A9,SN-ONU-01193,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:AA,SN-ONT-01194,dual_band
ZTE,ONU,F601,02:00:00:00:04:AB,SN-ONU-01195,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:AC,SN-ROUTER-01196,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:AD,SN-MODEM-01197,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:AE,SN-ACCESSPOINT-01198,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:AF,SN-ROUTER-01199,single_band
Netgear,Switch,GS308,02:00:00:00:04:B0,SN-SWITCH-01200,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:B1,SN-ONU-01201,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:B2,SN-ONT-01202,dual_band
ZTE,ONU,F601,02:00:00:00:04:B3,SN-ONU-01203,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:B4,SN-ROUTER-01204,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:B5,SN-MODEM-01205,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:B6,SN-ACCESSPOINT-01206,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:B7,SN-ROUTER-01207,single_band
Netgear,Switch,GS308,02:00:00:00:04:B8,SN-SWITCH-01208,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:B9,SN-ONU-01209,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:BA,SN-ONT-01210,dual_band
ZTE,ONU,F601,02:00:00:00:04:BB,SN-ONU-01211,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:BC,SN-ROUTER-01212,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:BD,SN-MODEM-01213,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:BE,SN-ACCESSPOINT-01214,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:BF,SN-ROUTER-01215,single_band
Netgear,Switch,GS308,02:00:00:00:04:C0,SN-SWITCH-01216,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:C1,SN-ONU-01217,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:C2,SN-ONT-01218,dual_band
ZTE,ONU,F601,02:00:00:00:04:C3,SN-ONU-01219,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:C4,SN-ROUTER-01220,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:C5,SN-MODEM-01221,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:C6,SN-ACCESSPOINT-01222,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:C7,SN-ROUTER-01223,single_band
Netgear,Switch,GS308,02:00:00:00:04:C8,SN-SWITCH-01224,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:C9,SN-ONU-01225,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:CA,SN-ONT-01226,dual_band
ZTE,ONU,F601,02:00:00:00:04:CB,SN-ONU-01227,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:CC,SN-ROUTER-01228,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:CD,SN-MODEM-01229,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:CE,SN-ACCESSPOINT-01230,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:CF,SN-ROUTER-01231,single_band
Netgear,Switch,GS308,02:00:00:00:04:D0,SN-SWITCH-01232,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:D1,SN-ONU-01233,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:D2,SN-ONT-01234,dual_band
ZTE,ONU,F601,02:00:00:00:04:D3,SN-ONU-01235,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:D4,SN-ROUTER-01236,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:D5,SN-MODEM-01237,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:D6,SN-ACCESSPOINT-01238,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:D7,SN-ROUTER-01239,single_band
Netgear,Switch,GS308,02:00:00:00:04:D8,SN-SWITCH-01240,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:D9,SN-ONU-01241,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:DA,SN-ONT-01242,dual_band
ZTE,ONU,F601,02:00:00:00:04:DB,SN-ONU-01243,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:DC,SN-ROUTER-01244,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:DD,SN-MODEM-01245,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:DE,SN-ACCESSPOINT-01246,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:DF,SN-ROUTER-01247,single_band
Netgear,Switch,GS308,02:00:00:00:04:E0,SN-SWITCH-01248,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:E1,SN-ONU-01249,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:E2,SN-ONT-01250,dual_band
ZTE,ONU,F601,02:00:00:00:04:E3,SN-ONU-01251,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:E4,SN-ROUTER-01252,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:E5,SN-MODEM-01253,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:E6,SN-ACCESSPOINT-01254,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:E7,SN-ROUTER-01255,single_band
Netgear,Switch,GS308,02:00:00:00:04:E8,SN-SWITCH-01256,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:E9,SN-ONU-01257,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:EA,SN-ONT-01258,dual_band
ZTE,ONU,F601,02:00:00:00:04:EB,SN-ONU-01259,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:EC,SN-ROUTER-01260,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:ED,SN-MODEM-01261,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:EE,SN-ACCESSPOINT-01262,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:EF,SN-ROUTER-01263,single_band
Netgear,Switch,GS308,02:00:00:00:04:F0,SN-SWITCH-01264,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:F1,SN-ONU-01265,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:F2,SN-ONT-01266,dual_band
ZTE,ONU,F601,02:00:00:00:04:F3,SN-ONU-01267,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:F4,SN-ROUTER-01268,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:F5,SN-MODEM-01269,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:F6,SN-ACCESSPOINT-01270,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:F7,SN-ROUTER-01271,single_band
Netgear,Switch,GS308,02:00:00:00:04:F8,SN-SWITCH-01272,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:04:F9,SN-ONU-01273,single_band
Huawei,ONT,HG8245H,02:00:00:00:04:FA,SN-ONT-01274,dual_band
ZTE,ONU,F601,02:00:00:00:04:FB,SN-ONU-01275,single_band
TP-Link,Router,Archer C6,02:00:00:00:04:FC,SN-ROUTER-01276,dual_band
Cisco,Modem,MB8600,02:00:00:00:04:FD,SN-MODEM-01277,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:04:FE,SN-ACCESSPOINT-01278,dual_band
MikroTik,Router,hEX-S,02:00:00:00:04:FF,SN-ROUTER-01279,single_band
Netgear,Switch,GS308,02:00:00:00:05:00,SN-SWITCH-01280,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:01,SN-ONU-01281,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:02,SN-ONT-01282,dual_band
ZTE,ONU,F601,02:00:00:00:05:03,SN-ONU-01283,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:04,SN-ROUTER-01284,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:05,SN-MODEM-01285,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:06,SN-ACCESSPOINT-01286,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:07,SN-ROUTER-01287,single_band
Netgear,Switch,GS308,02:00:00:00:05:08,SN-SWITCH-01288,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:09,SN-ONU-01289,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:0A,SN-ONT-01290,dual_band
ZTE,ONU,F601,02:00:00:00:05:0B,SN-ONU-01291,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:0C,SN-ROUTER-01292,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:0D,SN-MODEM-01293,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:0E,SN-ACCESSPOINT-01294,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:0F,SN-ROUTER-01295,single_band
Netgear,Switch,GS308,02:00:00:00:05:10,SN-SWITCH-01296,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:11,SN-ONU-01297,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:12,SN-ONT-01298,dual_band
ZTE,ONU,F601,02:00:00:00:05:13,SN-ONU-01299,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:14,SN-ROUTER-01300,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:15,SN-MODEM-01301,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:16,SN-ACCESSPOINT-01302,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:17,SN-ROUTER-01303,single_band
Netgear,Switch,GS308,02:00:00:00:05:18,SN-SWITCH-01304,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:19,SN-ONU-01305,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:1A,SN-ONT-01306,dual_band
ZTE,ONU,F601,02:00:00:00:05:1B,SN-ONU-01307,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:1C,SN-ROUTER-01308,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:1D,SN-MODEM-01309,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:1E,SN-ACCESSPOINT-01310,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:1F,SN-ROUTER-01311,single_band
Netgear,Switch,GS308,02:00:00:00:05:20,SN-SWITCH-01312,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:21,SN-ONU-01313,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:22,SN-ONT-01314,dual_band
ZTE,ONU,F601,02:00:00:00:05:23,SN-ONU-01315,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:24,SN-ROUTER-01316,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:25,SN-MODEM-01317,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:26,SN-ACCESSPOINT-01318,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:27,SN-ROUTER-01319,single_band
Netgear,Switch,GS308,02:00:00:00:05:28,SN-SWITCH-01320,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:29,SN-ONU-01321,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:2A,SN-ONT-01322,dual_band
ZTE,ONU,F601,02:00:00:00:05:2B,SN-ONU-01323,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:2C,SN-ROUTER-01324,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:2D,SN-MODEM-01325,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:2E,SN-ACCESSPOINT-01326,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:2F,SN-ROUTER-01327,single_band
Netgear,Switch,GS308,02:00:00:00:05:30,SN-SWITCH-01328,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:31,SN-ONU-01329,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:32,SN-ONT-01330,dual_band
ZTE,ONU,F601,02:00:00:00:05:33,SN-ONU-01331,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:34,SN-ROUTER-01332,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:35,SN-MODEM-01333,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:36,SN-ACCESSPOINT-01334,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:37,SN-ROUTER-01335,single_band
Netgear,Switch,GS308,02:00:00:00:05:38,SN-SWITCH-01336,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:39,SN-ONU-01337,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:3A,SN-ONT-01338,dual_band
ZTE,ONU,F601,02:00:00:00:05:3B,SN-ONU-01339,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:3C,SN-ROUTER-01340,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:3D,SN-MODEM-01341,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:3E,SN-ACCESSPOINT-01342,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:3F,SN-ROUTER-01343,single_band
Netgear,Switch,GS308,02:00:00:00:05:40,SN-SWITCH-01344,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:41,SN-ONU-01345,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:42,SN-ONT-01346,dual_band
ZTE,ONU,F601,02:00:00:00:05:43,SN-ONU-01347,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:44,SN-ROUTER-01348,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:45,SN-MODEM-01349,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:46,SN-ACCESSPOINT-01350,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:47,SN-ROUTER-01351,single_band
Netgear,Switch,GS308,02:00:00:00:05:48,SN-SWITCH-01352,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:49,SN-ONU-01353,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:4A,SN-ONT-01354,dual_band
ZTE,ONU,F601,02:00:00:00:05:4B,SN-ONU-01355,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:4C,SN-ROUTER-01356,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:4D,SN-MODEM-01357,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:4E,SN-ACCESSPOINT-01358,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:4F,SN-ROUTER-01359,single_band
Netgear,Switch,GS308,02:00:00:00:05:50,SN-SWITCH-01360,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:51,SN-ONU-01361,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:52,SN-ONT-01362,dual_band
ZTE,ONU,F601,02:00:00:00:05:53,SN-ONU-01363,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:54,SN-ROUTER-01364,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:55,SN-MODEM-01365,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:56,SN-ACCESSPOINT-01366,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:57,SN-ROUTER-01367,single_band
Netgear,Switch,GS308,02:00:00:00:05:58,SN-SWITCH-01368,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:59,SN-ONU-01369,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:5A,SN-ONT-01370,dual_band
ZTE,ONU,F601,02:00:00:00:05:5B,SN-ONU-01371,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:5C,SN-ROUTER-01372,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:5D,SN-MODEM-01373,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:5E,SN-ACCESSPOINT-01374,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:5F,SN-ROUTER-01375,single_band
Netgear,Switch,GS308,02:00:00:00:05:60,SN-SWITCH-01376,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:61,SN-ONU-01377,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:62,SN-ONT-01378,dual_band
ZTE,ONU,F601,02:00:00:00:05:63,SN-ONU-01379,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:64,SN-ROUTER-01380,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:65,SN-MODEM-01381,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:66,SN-ACCESSPOINT-01382,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:67,SN-ROUTER-01383,single_band
Netgear,Switch,GS308,02:00:00:00:05:68,SN-SWITCH-01384,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:69,SN-ONU-01385,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:6A,SN-ONT-01386,dual_band
ZTE,ONU,F601,02:00:00:00:05:6B,SN-ONU-01387,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:6C,SN-ROUTER-01388,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:6D,SN-MODEM-01389,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:6E,SN-ACCESSPOINT-01390,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:6F,SN-ROUTER-01391,single_band
Netgear,Switch,GS308,02:00:00:00:05:70,SN-SWITCH-01392,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:71,SN-ONU-01393,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:72,SN-ONT-01394,dual_band
ZTE,ONU,F601,02:00:00:00:05:73,SN-ONU-01395,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:74,SN-ROUTER-01396,dual_band
Cisco,Modem,MB8600,02:00:00:00:05:75,SN-MODEM-01397,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:05:76,SN-ACCESSPOINT-01398,dual_band
MikroTik,Router,hEX-S,02:00:00:00:05:77,SN-ROUTER-01399,single_band
Netgear,Switch,GS308,02:00:00:00:05:78,SN-SWITCH-01400,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:05:79,SN-ONU-01401,single_band
Huawei,ONT,HG8245H,02:00:00:00:05:7A,SN-ONT-01402,dual_band
ZTE,ONU,F601,02:00:00:00:05:7B,SN-ONU-01403,single_band
TP-Link,Router,Archer C6,02:00:00:00:05:7C,SN-ROUTER-01404,dual_band
